order;offense_type;year;file;name;value;offense_supra
13;Simple assault;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;1991;Crimes against property:
13;Intimidation;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;2039;Crimes against property:
13;Intimidation;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;2560;Crimes against property:
13;Intimidation;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;2560;Crimes against property:
13;Intimidation;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;1688;Crimes against property:
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;26;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;39;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;39;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;29;NA
13;Crimes against property:;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;2641;Crimes against property:
13;Crimes against property:;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;2641;Crimes against property:
13;Crimes against property:;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;2964;Crimes against property:
13;Crimes against property:;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;1627;Crimes against property:
13;Robbery;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;132;Crimes against property:
13;Robbery;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;132;Crimes against property:
13;Robbery;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;169;Crimes against property:
13;Robbery;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;203;Crimes against property:
13;Burglary;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;131;Crimes against property:
13;Burglary;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;131;Crimes against property:
13;Burglary;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;166;Crimes against property:
13;Burglary;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;76;Crimes against property:
13;Larceny-theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;330;Crimes against property:
13;Larceny-theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;330;Crimes against property:
13;Larceny-theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;357;Crimes against property:
13;Larceny-theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;198;Crimes against property:
13;Motor vehicle theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;42;Crimes against property:
13;Motor vehicle theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;42;Crimes against property:
13;Motor vehicle theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;43;Crimes against property:
13;Motor vehicle theft;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;18;Crimes against property:
13;Arson;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;43;Crimes against property:
13;Arson;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;43;Crimes against property:
13;Arson;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;53;Crimes against property:
13;Arson;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;22;Crimes against property:
13;Destruction/damage/vandalism;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;1876;Crimes against property:
13;Destruction/damage/vandalism;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;1876;Crimes against property:
13;Destruction/damage/vandalism;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;2080;Crimes against property:
13;Destruction/damage/vandalism;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;1052;Crimes against property:
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;87;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;87;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;96;NA
13;Other;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;58;NA
13;Crimes against society;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;incidents;289;Crimes against society:
13;Crimes against society;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;offenses;289;Crimes against society:
13;Crimes against society;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;victims;289;Crimes against society:
13;Crimes against society;2018;data/FBI//2018/Tables And Data Declarations/Table 2/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2018.xls;known_offenders;323;Crimes against society:
14;Total;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;7314;Total
14;Total;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;8559;Total
14;Total;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;8812;Total
14;Total;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;6406;Total
14;Crimes against persons:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;4526;Crimes against persons:
14;Crimes against persons:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;5512;Crimes against persons:
14;Crimes against persons:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;5512;Crimes against persons:
14;Crimes against persons:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;4857;Crimes against persons:
14;Murder and nonnegligent manslaughter;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;18;Crimes against property:
14;Murder and nonnegligent manslaughter;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;51;Crimes against property:
14;Murder and nonnegligent manslaughter;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;51;Crimes against property:
14;Murder and nonnegligent manslaughter;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;19;Crimes against property:
14;Rape;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;30;Crimes against property:
14;Rape;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;30;Crimes against property:
14;Rape;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;30;Crimes against property:
14;Rape;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;36;Crimes against property:
14;Aggravated assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;866;Crimes against property:
14;Aggravated assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;1158;Crimes against property:
14;Aggravated assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;1158;Crimes against property:
14;Aggravated assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;1094;Crimes against property:
14;Simple assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;1730;Crimes against property:
14;Simple assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;2023;Crimes against property:
14;Simple assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;2023;Crimes against property:
14;Simple assault;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;2030;Crimes against property:
14;Intimidation;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;1849;Crimes against property:
14;Intimidation;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;2206;Crimes against property:
14;Intimidation;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;2206;Crimes against property:
14;Intimidation;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;1640;Crimes against property:
14;Human trafficking, commercial sex acts;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;2;Crimes against property:
14;Human trafficking, commercial sex acts;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;3;Crimes against property:
14;Human trafficking, commercial sex acts;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;3;Crimes against property:
14;Human trafficking, commercial sex acts;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;3;Crimes against property:
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;31;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;41;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;41;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;35;NA
14;Crimes against property:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;2811;Crimes against property:
14;Crimes against property:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;2811;Crimes against property:
14;Crimes against property:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;3064;Crimes against property:
14;Crimes against property:;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;1598;Crimes against property:
14;Robbery;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;125;Crimes against property:
14;Robbery;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;125;Crimes against property:
14;Robbery;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;149;Crimes against property:
14;Robbery;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;227;Crimes against property:
14;Burglary;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;114;Crimes against property:
14;Burglary;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;114;Crimes against property:
14;Burglary;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;129;Crimes against property:
14;Burglary;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;64;Crimes against property:
14;Larceny-theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;284;Crimes against property:
14;Larceny-theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;284;Crimes against property:
14;Larceny-theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;297;Crimes against property:
14;Larceny-theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;179;Crimes against property:
14;Motor vehicle theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;19;Crimes against property:
14;Motor vehicle theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;19;Crimes against property:
14;Motor vehicle theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;19;Crimes against property:
14;Motor vehicle theft;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;9;Crimes against property:
14;Arson;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;60;Crimes against property:
14;Arson;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;60;Crimes against property:
14;Arson;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;78;Crimes against property:
14;Arson;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;40;Crimes against property:
14;Destruction/damage/vandalism;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;2152;Crimes against property:
14;Destruction/damage/vandalism;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;2152;Crimes against property:
14;Destruction/damage/vandalism;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;2316;Crimes against property:
14;Destruction/damage/vandalism;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;1045;Crimes against property:
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;57;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;57;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;76;NA
14;Other;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;34;NA
14;Crimes against society;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;incidents;236;Crimes against society:
14;Crimes against society;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;offenses;236;Crimes against society:
14;Crimes against society;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;victims;236;Crimes against society:
14;Crimes against society;2019;data/FBI//2019/Hate Crime Statistics 2019 Tables/Table_2_Incidents_Offenses_Victims_and_Known_Offenders_by_Offense_Type_2019.xls;known_offenders;279;Crimes against society:
